t_rel_s,sim_Index_deg,real_Index_deg
11.1680,6.8755,0.0000
11.1720,6.8755,0.0000
11.1760,6.8755,0.0000
11.1800,6.8755,0.0000
11.1840,6.8755,0.0000
11.1880,6.8755,0.0000
11.1920,6.8755,0.0000
11.1960,6.8755,0.0000
11.2000,6.8755,0.0000
11.2040,6.8755,0.0000
11.2080,6.8755,0.0000
11.2120,6.8755,0.0000
11.2160,6.8755,0.0000
11.2200,6.8755,0.0000
11.2240,6.8755,0.0000
11.2280,6.8755,0.0000
11.2320,6.8755,0.0000
11.2360,6.8755,0.0000
11.2400,6.8755,0.0000
11.2440,6.8755,0.0000
11.2480,6.8755,0.0000
11.2520,6.8755,0.0000
11.2560,6.8755,0.0000
11.2600,6.8755,0.0000
11.2640,6.8755,0.0000
11.2680,6.8755,0.0000
11.2720,6.8755,0.0000
11.2760,6.8755,0.0000
11.2800,6.8755,0.0000
11.2840,6.8755,0.0000
11.2880,6.8755,0.0000
11.2920,6.8755,0.0000
11.2960,6.8755,0.0000
11.3000,6.8755,0.0000
11.3040,6.8755,0.0000
11.3080,6.8755,0.0000
11.3120,6.8755,0.0000
11.3160,6.8755,0.0000
11.3200,6.8755,0.0000
11.3240,6.8755,0.0000
11.3280,6.8755,0.0000
11.3320,6.8755,0.0000
11.3360,6.8755,0.0000
11.3400,6.8755,0.0000
11.3440,6.8755,0.0000
11.3480,6.8755,0.0000
11.3520,6.8755,0.0000
11.3560,6.8755,0.0000
11.3600,6.8754,0.0000
11.3640,6.8754,0.0000
11.3680,6.8754,0.0000
11.3720,6.8754,0.0000
11.3760,6.8754,0.0000
11.3800,6.8754,0.0000
11.3840,6.8754,0.0000
11.3880,6.8754,0.0000
11.3920,6.8754,0.0000
11.3960,6.8754,0.0000
11.4000,6.8754,0.0000
11.4040,6.8754,0.0000
11.4080,6.8754,0.0000
11.4120,6.8754,0.0000
11.4160,6.8754,0.0000
11.4200,6.8754,0.0000
11.4240,6.8754,0.0000
11.4280,6.8754,0.0000
11.4320,6.8754,0.0000
11.4360,6.8754,0.0000
11.4400,6.8754,0.0000
11.4440,6.8754,0.0000
11.4480,6.8754,0.0000
11.4520,6.8754,0.0000
11.4560,6.8754,0.0000
11.4600,6.8754,0.0000
11.4640,6.8754,0.0000
11.4680,6.8754,0.0000
11.4720,6.8754,0.0000
11.4760,6.8754,0.0000
11.4800,6.8754,0.0000
11.4840,6.8754,0.0000
11.4880,6.8754,0.0000
11.4920,6.8754,0.0000
11.4960,6.8754,0.0000
11.5000,6.8754,0.0000
11.5040,6.8754,0.0000
11.5080,6.8754,0.0000
11.5120,6.8754,0.0000
11.5160,6.8754,0.0000
11.5200,6.8754,0.0000
11.5240,6.8754,0.0000
11.5280,6.8754,0.0000
11.5320,6.8754,0.0000
11.5360,6.8754,0.0000
11.5400,6.8754,0.0000
11.5440,6.8754,0.0000
11.5480,6.8754,0.0000
11.5520,6.8754,0.0000
11.5560,6.8754,0.0000
11.5600,6.8753,0.0000
11.5640,6.8754,0.0000
11.5680,6.8754,0.0000
11.5720,6.8754,0.0000
11.5760,6.8754,0.0000
11.5800,6.8754,0.0000
11.5840,6.8754,0.0000
11.5880,6.8754,0.0000
11.5920,6.8754,0.0000
11.5960,6.8754,0.0000
11.6000,6.8754,0.0000
11.6040,6.8754,0.0000
11.6080,6.8754,0.0000
11.6120,6.8754,0.0000
11.6160,6.8754,0.0000
11.6200,6.8754,0.0000
11.6240,6.8754,0.0000
11.6280,6.8754,0.0000
11.6320,6.8754,0.0000
11.6360,6.8754,0.0000
11.6400,6.8754,0.0000
11.6440,6.8754,0.0000
11.6480,6.8754,0.0000
11.6520,6.8754,0.0000
11.6560,6.8754,0.0000
11.6600,6.8754,0.0000
11.6640,6.8754,0.0000
11.6680,6.8754,0.0000
11.6720,6.8754,0.0000
11.6760,6.8754,0.0000
11.6800,6.8754,0.0000
11.6840,6.8754,0.0000
11.6880,6.8754,0.0000
11.6920,6.8754,0.0000
11.6960,6.8754,0.0000
11.7000,6.8754,0.0000
11.7040,6.8754,0.0000
11.7080,6.8754,0.0000
11.7120,6.8754,0.0000
11.7160,6.8753,0.0000
11.7200,6.8754,0.0000
11.7240,6.8754,0.0000
11.7280,6.8754,0.0000
11.7320,6.8754,0.0000
11.7360,6.8753,0.0000
11.7400,6.8754,0.0000
11.7440,6.8754,0.0000
11.7480,6.8754,0.0000
11.7520,6.8754,0.0000
11.7560,6.8754,0.0000
11.7600,6.8754,0.0000
11.7640,6.8754,0.0000
11.7680,6.8754,0.0000
11.7720,6.8754,0.0000
11.7760,6.8754,0.0000
11.7800,6.8754,0.0000
11.7840,6.8754,0.0000
11.7880,6.8754,0.0000
11.7920,6.8754,0.0000
11.7960,6.8754,0.0000
11.8000,6.8754,0.0000
11.8040,6.8754,0.0000
11.8080,6.8754,0.0000
11.8120,6.8754,0.0000
11.8160,6.8754,0.0000
11.8200,6.8754,0.0000
11.8240,6.8754,0.0000
11.8280,6.8754,0.0000
11.8320,6.8754,0.0000
11.8360,6.8754,0.0000
11.8400,6.8754,0.0000
11.8440,6.8754,0.0000
11.8480,6.8754,0.0000
11.8520,6.8754,0.0000
11.8560,6.8754,0.0000
11.8600,6.8754,0.0000
11.8640,6.8754,0.0000
11.8680,6.8754,0.0000
11.8720,6.8754,0.0000
11.8760,6.8754,0.0000
11.8800,6.8754,0.0000
11.8840,6.8754,0.0000
11.8880,6.8754,0.0000
11.8920,6.8754,0.0000
11.8960,6.8754,0.0000
11.9000,6.8754,0.0000
11.9040,6.8754,0.0000
11.9080,6.8754,0.0000
11.9120,6.8754,0.0000
11.9160,6.8754,0.0000
11.9200,6.8754,0.0000
11.9240,6.8754,0.0000
11.9280,6.8754,0.0000
11.9320,6.8754,0.0000
11.9360,6.8754,0.0000
11.9400,6.8754,0.0000
11.9440,6.8754,0.0000
11.9480,6.8754,0.0000
11.9520,6.8754,0.0000
11.9560,6.8753,0.0000
11.9600,6.8754,0.0000
11.9640,6.8754,0.0000
11.9680,6.8755,0.0000
11.9720,6.8754,0.0000
11.9760,6.8754,0.0000
11.9800,6.8754,0.0000
11.9840,6.8755,0.0000
11.9880,6.8754,0.0000
11.9920,6.8754,0.0000
11.9960,6.8754,0.0000
12.0000,6.8754,0.0000
12.0040,6.8754,0.0000
12.0080,6.8755,0.0000
12.0120,6.8753,0.0000
12.0160,6.8754,0.0000
12.0200,6.8754,0.0000
12.0240,6.8754,0.0000
12.0280,6.8754,0.0000
12.0320,6.8754,0.0000
12.0360,6.8754,0.0000
12.0400,6.8755,0.0000
12.0440,6.8754,0.0000
12.0480,6.8754,0.0000
12.0520,6.8754,0.0000
12.0560,6.8754,0.0000
12.0600,6.8754,0.0000
12.0640,6.8755,0.0000
12.0680,6.8754,0.0000
12.0720,6.8754,0.0000
12.0760,6.8753,0.0000
12.0800,6.8754,0.0000
12.0840,6.8754,0.0000
12.0880,6.8754,0.0000
12.0920,6.8754,0.0000
12.0960,6.8754,0.0000
12.1000,6.8754,0.0000
12.1040,6.8754,0.0000
12.1080,6.8753,0.0000
12.1120,6.8755,0.0000
12.1160,6.8754,0.0000
12.1200,6.8754,0.0000
12.1240,6.8754,0.0000
12.1280,6.8754,0.0000
12.1320,6.8754,0.0000
12.1360,6.8755,0.0000
12.1400,6.8754,0.0000
12.1440,6.8754,0.0000
12.1480,6.8753,0.0000
12.1520,6.8754,0.0000
12.1560,6.8753,0.0000
12.1600,6.8754,0.0000
12.1640,6.8754,0.0000
12.1680,6.8755,0.0000
12.1720,6.8754,0.0000
12.1760,6.8754,0.0000
12.1800,6.8753,0.0000
12.1840,6.8755,0.0000
12.1880,6.8754,0.0000
12.1920,6.8754,0.0000
12.1960,6.8753,0.0000
12.2000,6.8754,0.0000
12.2040,6.8754,0.0000
12.2080,6.8755,0.0000
12.2120,6.8754,0.0000
12.2160,6.8754,0.0000
12.2200,6.8754,0.0000
12.2240,6.8754,0.0000
12.2280,6.8753,0.0000
12.2320,6.8755,0.0000
12.2360,6.8754,0.0000
12.2400,6.8754,0.0000
12.2440,6.8753,0.0000
12.2480,6.8755,0.0000
12.2520,6.8754,0.0000
12.2560,6.8754,0.0000
12.2600,6.8753,0.0000
12.2640,6.8754,0.0000
12.2680,6.8754,0.0000
12.2720,6.8755,0.0000
12.2760,6.8754,0.0000
12.2800,6.8754,0.0000
12.2840,6.8753,0.0000
12.2880,6.8754,0.0000
12.2920,6.8754,0.0000
12.2960,6.8755,0.0000
12.3000,6.8754,0.0000
12.3040,6.8754,0.0000
12.3080,6.8753,0.0000
12.3120,6.8754,0.0000
12.3160,6.8753,0.0000
12.3200,6.8755,0.0000
12.3240,6.8754,0.0000
12.3280,6.8754,0.0000
12.3320,6.8753,0.0000
12.3360,6.8755,0.0000
12.3400,6.8753,0.0000
12.3440,6.8754,0.0000
12.3480,6.8754,0.0000
12.3520,6.8755,0.0000
12.3560,6.8753,0.0000
12.3600,6.8755,0.0000
12.3640,6.8754,0.0000
12.3680,6.8754,0.0000
12.3720,6.8753,0.0000
12.3760,6.8755,0.0000
12.3800,6.8754,0.0000
12.3840,6.8754,0.0000
12.3880,6.8753,0.0000
12.3920,6.8755,0.0000
12.3960,6.8754,0.0000
12.4000,6.8754,0.0000
12.4040,6.8753,0.0000
12.4080,6.8755,0.0000
12.4120,6.8754,0.0000
12.4160,6.8754,0.0000
12.4200,6.8753,0.0000
12.4240,6.8754,0.0000
12.4280,6.8753,0.0000
12.4320,6.8754,0.0000
12.4360,6.8753,0.0000
12.4400,6.8755,0.0000
12.4440,6.8754,0.0000
12.4480,6.8754,0.0000
12.4520,6.8753,0.0000
12.4560,6.8755,0.0000
12.4600,6.8754,0.0000
12.4640,6.8754,0.0000
12.4680,6.8753,0.0000
12.4720,6.8755,0.0000
12.4760,6.8754,0.0000
12.4800,6.8754,0.0000
12.4840,6.8753,0.0000
12.4880,6.8755,0.0000
12.4920,6.8753,0.0000
12.4960,6.8754,0.0000
12.5000,6.8753,0.0000
12.5040,6.8754,0.0000
12.5080,6.8753,0.0000
12.5120,6.8755,0.0000
12.5160,6.8753,0.0000
12.5200,6.8755,0.0000
12.5240,6.8752,0.0000
12.5280,6.8755,0.0000
12.5320,6.8754,0.0000
12.5360,6.8754,0.0000
12.5400,6.8753,0.0000
12.5440,6.8755,0.0000
12.5480,6.8753,0.0000
12.5520,6.8755,0.0000
12.5560,6.8753,0.0000
12.5600,6.8754,0.0000
12.5640,6.8753,0.0000
12.5680,6.8755,0.0000
12.5720,6.8753,0.0000
12.5760,6.8755,0.0000
12.5800,6.8754,0.0000
12.5840,6.8756,0.0000
12.5880,6.8755,0.0000
12.5920,6.8755,0.0000
12.5960,6.8755,0.0000
12.6000,6.8755,0.0000
12.6040,6.8755,0.0000
12.6080,6.8755,0.0000
12.6120,6.8755,0.0000
12.6160,6.8755,0.0000
12.6200,6.8755,0.0000
12.6240,6.8755,0.0000
12.6280,6.8755,0.0000
12.6320,6.8755,0.0000
12.6360,6.8755,0.0000
12.6400,6.8755,0.0000
12.6440,6.8755,0.0000
12.6480,6.8755,0.0000
12.6520,6.8755,0.0000
12.6560,6.8755,0.0000
12.6600,6.8755,0.0000
12.6640,6.8755,0.0000
12.6680,6.8755,0.0000
12.6720,6.8755,0.0000
12.6760,6.8755,0.0000
12.6800,6.8755,0.0000
12.6840,6.8755,0.0000
12.6880,6.8755,0.0000
12.6920,6.8755,0.0000
12.6960,6.8755,0.0000
12.7000,6.8755,0.0000
12.7040,6.8755,0.0000
12.7080,6.8755,0.0000
12.7120,6.8755,0.0000
12.7160,6.8755,0.0000
12.7200,6.8755,0.0000
12.7240,6.8755,0.0000
12.7280,6.8755,0.0000
12.7320,6.8755,0.0000
12.7360,6.8755,0.0000
12.7400,6.8755,0.0000
12.7440,6.8755,0.0000
12.7480,6.8755,0.0000
12.7520,6.8755,0.0000
12.7560,6.8755,0.0000
12.7600,6.8755,0.0000
12.7640,6.8755,0.0000
12.7680,6.8755,0.0000
12.7720,6.8755,0.0000
12.7760,6.8755,0.0000
12.7800,6.8755,0.0000
12.7840,6.8755,0.0000
12.7880,6.8755,0.0000
12.7920,6.8755,0.0000
12.7960,6.8755,0.0000
12.8000,6.8755,0.0000
12.8040,6.8755,0.0000
12.8080,6.8755,0.0000
12.8120,6.8755,0.0000
12.8160,6.8755,0.0000
12.8200,6.8755,0.0000
12.8240,6.8755,0.0000
12.8280,6.8755,0.0000
12.8320,6.8755,0.0000
12.8360,6.8755,0.0000
12.8400,6.8755,0.0000
12.8440,6.8755,0.0000
12.8480,6.8755,0.0000
12.8520,6.8755,0.0000
12.8560,6.8755,0.0000
12.8600,6.8755,0.0000
12.8640,6.8755,0.0000
12.8680,6.8755,0.0000
12.8720,6.8755,0.0000
12.8760,6.8755,0.0000
12.8800,6.8755,0.0000
12.8840,6.8755,0.0000
12.8880,6.8755,0.0000
12.8920,6.8755,0.0000
12.8960,6.8755,0.0000
12.9000,6.8755,0.0000
12.9040,6.8755,0.0000
12.9080,6.8755,0.0000
12.9120,6.8755,0.0000
12.9160,6.8755,0.0000
12.9200,6.8755,0.0000
12.9240,6.8755,0.0000
12.9280,6.8755,0.0000
12.9320,6.8755,0.0000
12.9360,6.8755,0.0000
12.9400,6.8755,0.0000
12.9440,6.8755,0.0000
12.9480,6.8755,0.0000
12.9520,6.8755,0.0000
12.9560,6.8755,0.0000
12.9600,6.8755,0.0000
12.9640,6.8755,0.0000
12.9680,6.8755,0.0000
12.9720,6.8755,0.0000
12.9760,6.8755,0.0000
12.9800,6.8755,0.0000
12.9840,6.8755,0.0000
12.9880,6.8755,0.0000
12.9920,6.8755,0.0000
12.9960,6.8755,0.0000
13.0000,6.8755,0.0000
13.0040,6.8755,0.0000
13.0080,6.8756,0.0000
13.0120,6.8755,0.0000
13.0160,6.8756,0.0000
13.0200,6.8755,0.0000
13.0240,6.8755,0.0000
13.0280,6.8755,0.0000
13.0320,6.8755,0.0000
13.0360,6.8755,0.0000
13.0400,6.8755,0.0000
13.0440,6.8755,0.0000
13.0480,6.8756,0.0000
13.0520,6.8755,0.0000
13.0560,6.8755,0.0000
13.0600,6.8755,0.0000
13.0640,6.8755,0.0000
13.0680,6.8755,0.0000
13.0720,6.8756,0.0000
13.0760,6.8755,0.0000
13.0800,6.8755,0.0000
13.0840,6.8755,0.0000
13.0880,6.8755,0.0000
13.0920,6.8755,0.0000
13.0960,6.8755,0.0000
13.1000,6.8755,0.0000
13.1040,6.8755,0.0000
13.1080,6.8755,0.0000
13.1120,6.8756,0.0000
13.1160,6.8755,0.0000
13.1200,6.8755,0.0000
13.1240,6.8755,0.0000
13.1280,6.8755,0.0000
13.1320,6.8755,0.0000
13.1360,6.8756,0.0000
13.1400,6.8755,0.0000
13.1440,6.8755,0.0000
13.1480,6.8755,0.0000
13.1520,6.8755,0.0000
13.1560,6.8755,0.0000
13.1600,6.8756,0.0000
13.1640,6.8755,0.0000
13.1680,6.8756,0.0000
13.1720,6.8755,0.0000
13.1760,6.8755,0.0000
13.1800,6.8755,0.0000
13.1840,6.8755,0.0000
13.1880,6.8755,0.0000
13.1920,6.8756,0.0000
13.1960,6.8755,0.0000
13.2000,6.8756,0.0000
13.2040,6.8755,0.0000
13.2080,6.8755,0.0000
13.2120,6.8755,0.0000
13.2160,6.8756,0.0000
13.2200,6.8755,0.0000
13.2240,6.8755,0.0000
13.2280,6.8755,0.0000
13.2320,6.8756,0.0000
13.2360,6.8755,0.0000
13.2400,6.8755,0.0000
13.2440,6.8755,0.0000
13.2480,6.8755,0.0000
13.2520,6.8755,0.0000
13.2560,6.8755,0.0000
13.2600,6.8755,0.0000
13.2640,6.8756,0.0000
13.2680,6.8755,0.0000
13.2720,6.8755,0.0000
13.2760,6.8755,0.0000
13.2800,6.8756,0.0000
13.2840,6.8755,0.0000
13.2880,6.8756,0.0000
13.2920,6.8755,0.0000
13.2960,6.8755,0.0000
13.3000,6.8755,0.0000
13.3040,6.8755,0.0000
13.3080,6.8755,0.0000
13.3120,6.8756,0.0000
13.3160,6.8754,0.0000
13.3200,6.8756,0.0000
13.3240,6.8755,0.0000
13.3280,6.8756,0.0000
13.3320,6.8754,0.0000
13.3360,6.8756,0.0000
13.3400,6.8755,0.0000
13.3440,6.8756,0.0000
13.3480,6.8755,0.0000
13.3520,6.8756,0.0000
13.3560,6.8755,0.0000
13.3600,6.8755,0.0000
13.3640,6.8755,0.0000
13.3680,6.8755,0.0000
13.3720,6.8755,0.0000
13.3760,6.8756,0.0000
13.3800,6.8755,0.0000
13.3840,6.8756,0.0000
13.3880,6.8755,0.0000
13.3920,6.8756,0.0000
13.3960,6.8755,0.0000
13.4000,6.8755,0.0000
13.4040,6.8755,0.0000
13.4080,6.8755,0.0000
13.4120,6.8755,0.0000
13.4160,6.8756,0.0000
13.4200,6.8755,0.0000
13.4240,6.8756,0.0000
13.4280,6.8755,0.0000
13.4320,6.8755,0.0000
13.4360,6.8755,0.0000
13.4400,6.8756,0.0000
13.4440,6.8755,0.0000
13.4480,6.8756,0.0000
13.4520,6.8755,0.0000
13.4560,6.8756,0.0000
13.4600,6.8755,0.0000
13.4640,6.8755,0.0000
13.4680,6.8755,0.0000
13.4720,6.8756,0.0000
13.4760,6.8755,0.0000
13.4800,6.8756,0.0000
13.4840,6.8755,0.0000
13.4880,6.8756,0.0000
13.4920,6.8755,0.0000
13.4960,6.8756,0.0000
13.5000,6.8755,0.0000
13.5040,6.8756,0.0000
13.5080,6.8755,0.0000
13.5120,6.8756,0.0000
13.5160,6.8755,0.0000
13.5200,6.8756,0.0000
13.5240,6.8755,0.0000
13.5280,6.8756,0.0000
13.5320,6.8755,0.0000
13.5360,6.8756,0.0000
13.5400,6.8755,0.0000
13.5440,6.8756,0.0000
13.5480,6.8755,0.0000
13.5520,6.8756,0.0000
13.5560,6.8755,0.0000
13.5600,6.8755,0.0000
13.5640,6.8755,0.0000
13.5680,6.8756,0.0000
13.5720,6.8755,0.0000
13.5760,6.8756,0.0000
13.5800,6.8755,0.0000
13.5840,6.8756,0.0000
13.5880,6.8755,0.0000
13.5920,6.8755,0.0000
13.5960,6.8755,0.0000
13.6000,6.8756,0.0000
13.6040,6.8755,0.0000
13.6080,6.8756,0.0000
13.6120,6.8755,0.0000
13.6160,6.8756,0.0000
13.6200,6.8755,0.0000
13.6240,6.8755,0.0000
13.6280,6.8755,0.0000
13.6320,6.8756,0.0000
13.6360,6.8755,0.0000
13.6400,6.8756,0.0000
13.6440,6.8755,0.0000
13.6480,6.8756,0.0000
13.6520,6.8755,0.0000
13.6560,6.8756,0.1013
13.6600,6.8755,0.5768
13.6640,6.8755,1.0519
13.6680,6.8755,1.1921
13.6720,6.8756,1.1921
13.6760,6.8755,2.4662
13.6800,6.8756,2.9546
13.6840,6.8755,3.9269
13.6880,6.8756,4.8876
13.6920,6.8754,5.7915
13.6960,6.8756,6.6137
13.7000,6.8754,7.1370
13.7040,6.8756,8.0965
13.7080,6.8755,8.6973
13.7120,6.8756,8.9404
13.7160,6.8754,9.2522
13.7200,6.8756,10.7301
13.7240,6.8755,11.2025
13.7280,6.8756,12.0396
13.7320,6.8755,12.7597
13.7360,6.8756,13.2370
13.7400,6.8754,13.7032
13.7440,6.8756,14.6970
13.7480,6.8755,15.2735
13.7520,6.8756,15.7447
13.7560,6.8754,16.3456
13.7600,6.8755,17.2913
13.7640,6.8755,17.7929
13.7680,6.8755,18.5734
13.7720,6.8755,19.2305
13.7760,6.8756,19.6689
13.7800,6.8755,19.6689
13.7840,6.8755,20.5876
13.7880,6.8755,21.5410
13.7920,6.8755,22.4737
13.7960,6.9576,23.3173
13.8000,7.2419,23.8141
13.8040,7.2418,24.2903
13.8080,7.2419,25.0817
13.8120,7.2418,25.8362
13.8160,7.6766,26.4386
13.8200,9.6935,27.3915
13.8240,9.6935,27.8619
13.8280,9.6935,28.3409
13.8320,9.6935,29.0454
13.8360,10.0795,29.9038
13.8400,12.2156,30.3781
13.8440,12.2156,30.8802
13.8480,12.2156,31.6989
13.8520,12.2156,32.4066
13.8560,12.5845,32.9848
13.8600,14.8782,33.9477
13.8640,14.8783,34.4640
13.8680,14.8782,34.9095
13.8720,14.8783,35.9419
13.8760,14.8782,36.3576
13.8800,14.8783,36.3576
13.8840,14.8782,37.7464
13.8880,14.8783,38.4876
13.8920,14.8782,38.9681
13.8960,15.4629,39.5697
13.9000,18.0600,40.5483
13.9040,18.0601,41.0240
13.9080,18.0600,41.4949
13.9120,18.0601,41.9712
13.9160,18.7040,42.5818
13.9200,21.2150,43.5201
13.9240,21.2149,44.4763
13.9280,21.2150,45.0665
13.9320,21.2149,45.5436
13.9360,21.7915,46.1519
13.9400,24.4260,47.0861
13.9440,24.4261,47.0861
13.9480,24.4260,47.8128
13.9520,24.4261,48.2781
13.9560,25.1022,48.5460
13.9600,27.6063,49.5289
13.9640,27.6063,50.4819
13.9680,27.6063,51.0338
13.9720,27.6063,51.5091
13.9760,28.2841,52.1338
13.9800,30.7599,53.0604
13.9840,30.7599,53.5572
13.9880,30.7599,54.4154
13.9920,30.7599,55.0951
13.9960,31.3906,55.5656
14.0000,33.9698,56.0327
14.0040,33.9698,57.0315
14.0080,33.9698,57.6020
14.0120,33.9698,58.3516
14.0160,33.9698,59.1579
14.0200,34.7250,59.6173
14.0240,37.3081,60.1054
14.0280,37.3081,60.9703
14.0320,37.3081,61.6561
14.0360,37.9884,61.9868
14.0400,40.5191,62.0529
14.0440,40.5191,63.4951
14.0480,40.5191,64.1758
14.0520,40.5191,64.9668
14.0560,40.5191,65.5629
14.0600,41.2835,65.5629
14.0640,43.8583,65.5629
14.0680,43.8583,66.7057
14.0720,43.8583,67.3510
14.0760,43.8583,68.2404
14.0800,44.4382,69.1749
14.0840,47.0701,69.6640
14.0880,47.0701,70.1541
14.0920,47.0701,70.9194
14.0960,47.0701,71.6836
14.1000,47.7968,72.1528
14.1040,50.3305,72.6686
14.1080,50.3305,72.7152
14.1120,50.3305,72.7152
14.1160,50.3305,72.7152
14.1200,50.9905,72.7152
14.1240,53.3151,72.7152
14.1280,53.3151,72.7152
14.1320,53.3151,72.7152
14.1360,53.3151,72.7152
14.1400,53.8496,72.7152
14.1440,55.9018,72.7152
14.1480,55.9018,72.7152
14.1520,55.9018,72.7152
14.1560,55.9018,72.7152
14.1600,56.1516,72.7152
14.1640,57.2956,72.7152
14.1680,57.2957,72.7152
14.1720,57.2956,72.7152
14.1760,57.2956,72.7152
14.1800,57.2957,72.7152
14.1840,57.2956,72.7152
14.1880,57.2957,72.7152
14.1920,57.2956,72.7152
14.1960,57.2957,72.7152
14.2000,57.2956,72.7152
14.2040,57.2957,72.7152
14.2080,57.2956,72.7152
14.2120,57.2957,72.7152
14.2160,57.2956,72.7152
14.2200,57.2957,72.7152
14.2240,57.2956,72.7152
14.2280,57.2959,72.7152
14.2320,57.2959,72.7152
14.2360,57.2959,72.7152
14.2400,57.2958,72.7152
14.2440,57.2959,72.7152
14.2480,57.2958,72.7152
14.2520,57.2959,72.7152
14.2560,57.2958,72.7152
14.2600,57.2959,72.7152
14.2640,57.2958,72.7152
14.2680,57.2959,72.7152
14.2720,57.2958,72.7152
14.2760,57.2959,72.7152
14.2800,57.2958,72.7152
14.2840,57.2959,72.7152
14.2880,57.2958,72.7152
14.2920,57.2959,72.7152
14.2960,57.2958,72.7152
14.3000,57.2959,72.7152
14.3040,57.2958,72.7152
14.3080,57.2959,72.7152
14.3120,57.2958,72.7152
14.3160,57.2959,72.7152
14.3200,57.2958,72.7152
14.3240,57.2959,72.7152
14.3280,57.2958,72.7152
14.3320,57.2959,72.7152
14.3360,57.2958,72.7152
14.3400,57.2959,72.7152
14.3440,57.2957,72.7152
14.3480,57.2957,72.7152
14.3520,57.2957,72.7152
14.3560,57.2958,72.7152
14.3600,57.2957,72.7152
14.3640,57.2958,72.7152
14.3680,57.2957,72.7152
14.3720,57.2958,72.7152
14.3760,57.2957,72.7152
14.3800,57.2958,72.7152
14.3840,57.2956,72.7152
14.3880,57.2958,72.7152
14.3920,57.2957,72.7152
14.3960,57.2958,72.7152
14.4000,57.2955,72.7152
14.4040,57.2958,72.7152
14.4080,57.2956,72.7152
14.4120,57.2957,72.7152
14.4160,57.2955,72.7152
14.4200,57.2958,72.7152
14.4240,57.2956,72.7152
14.4280,57.2957,72.7152
14.4320,57.2955,72.7152
14.4360,57.2958,72.7152
14.4400,57.2956,72.7152
14.4440,57.2957,72.7152
14.4480,57.2955,72.7152
14.4520,57.2958,72.7152
14.4560,57.2956,72.7152
14.4600,57.2957,72.7152
14.4640,57.2956,72.7152
14.4680,57.2958,72.7152
14.4720,57.2956,72.7152
14.4760,57.2957,72.7152
14.4800,57.2955,72.7152
14.4840,57.2958,72.7152
14.4880,57.2956,72.7152
14.4920,57.2957,72.7152
14.4960,57.2955,72.7152
14.5000,57.2958,72.7152
14.5040,57.2956,72.7152
14.5080,57.2957,72.7152
14.5120,57.2955,72.7152
14.5160,57.2958,72.7152
14.5200,57.2956,72.7152
14.5240,57.2957,72.7152
14.5280,57.2955,72.7152
14.5320,57.2958,72.7152
14.5360,57.2956,72.7152
14.5400,57.2958,72.7152
14.5440,57.2955,72.7152
14.5480,57.2958,72.7152
14.5520,57.2956,72.7152
14.5560,57.2958,72.7152
14.5600,57.2955,72.7152
14.5640,57.2958,72.7152
14.5680,57.2956,72.7152
14.5720,57.2957,72.7152
14.5760,57.2955,72.7152
14.5800,57.2958,72.7152
14.5840,57.2956,72.7152
14.5880,57.2957,72.7152
14.5920,57.2955,72.7152
14.5960,57.2958,72.7152
14.6000,57.2956,72.7152
14.6040,57.2958,72.7152
14.6080,57.2955,72.7152
14.6120,57.2958,72.7152
14.6160,57.2956,72.7152
14.6200,57.2957,72.7152
14.6240,57.2955,72.7152
14.6280,57.2958,72.7152
14.6320,57.2956,72.7152
14.6360,57.2957,72.7152
14.6400,57.2955,72.7152
14.6440,57.2958,72.7152
14.6480,57.2956,72.7152
14.6520,57.2957,72.7152
14.6560,57.2955,72.7152
14.6600,57.2958,72.7152
14.6640,57.2956,72.7152
14.6680,57.2957,72.7152
14.6720,57.2955,72.7152
14.6760,57.2958,72.7152
14.6800,57.2956,72.7152
14.6840,57.2957,72.7152
14.6880,57.2955,72.7152
14.6920,57.2958,72.7152
14.6960,57.2956,72.7152
14.7000,57.2957,72.7152
14.7040,57.2955,72.7152
14.7080,57.2958,72.7152
14.7120,57.2956,72.7152
14.7160,57.2957,72.7152
14.7200,57.2955,72.7152
14.7240,57.2958,72.7152
14.7280,57.2956,72.7152
14.7320,57.2957,72.7152
14.7360,57.2955,72.7152
14.7400,57.2958,72.7152
14.7440,57.2956,72.7152
14.7480,57.2957,72.7152
14.7520,57.2956,72.7152
14.7560,57.2958,72.7152
14.7600,57.2956,72.7152
14.7640,57.2957,72.7152
14.7680,57.2956,72.7152
14.7720,57.2958,72.7152
14.7760,57.2956,72.7152
14.7800,57.2958,72.7152
14.7840,57.2955,72.7152
14.7880,57.2958,72.7152
14.7920,57.2956,72.7152
14.7960,57.2958,72.7152
14.8000,57.2955,72.7152
14.8040,57.2958,72.7152
14.8080,57.2956,72.7152
14.8120,57.2957,72.7152
14.8160,57.2955,72.7152
14.8200,57.2958,72.7152
14.8240,57.2956,72.7152
14.8280,57.2957,72.7152
14.8320,57.2955,72.7152
14.8360,57.2958,72.7152
14.8400,57.2956,72.7152
14.8440,57.2957,72.7152
14.8480,57.2956,72.7152
14.8520,57.2957,72.7152
14.8560,57.2955,72.7152
14.8600,57.2958,72.7152
14.8640,57.2956,72.7152
14.8680,57.2958,72.7152
14.8720,57.2955,72.7152
14.8760,57.2958,72.7152
14.8800,57.2956,72.7152
14.8840,57.2957,72.7152
14.8880,57.2955,72.7152
